"created_at","entity_type","objectMarking","observable_value","updated_at","value","x_opencti_description","x_opencti_score"
"2024-05-06T00:00:55.864Z","Url","TLP:CLEAR","http://nwgruppronhub.nwgrup.my.id/","2024-05-06T06:07:28.051Z","http://nwgruppronhub.nwgrup.my.id/","OpenPhish URL",""
"2024-05-06T00:00:55.887Z","Url","TLP:CLEAR","http://altwayiba.com/app/secure/login.php","2024-05-06T06:07:28.040Z","http://altwayiba.com/app/secure/login.php","OpenPhish URL",""
"2024-05-06T00:00:56.049Z","Url","TLP:CLEAR","http://srv69476.seohost.com.pl/public/lMuzfk3McbCVqW2fICcnDUO79dQDbtv4","2024-05-06T06:07:28.041Z","http://srv69476.seohost.com.pl/public/lMuzfk3McbCVqW2fICcnDUO79dQDbtv4","OpenPhish URL",""
"2024-05-06T00:00:56.364Z","Url","TLP:CLEAR","http://srv69476.seohost.com.pl/public/4qh1XWB2zeCfWsLDVBoDijV96EwPrxVG","2024-05-06T06:07:28.038Z","http://srv69476.seohost.com.pl/public/4qh1XWB2zeCfWsLDVBoDijV96EwPrxVG","OpenPhish URL",""
"2024-05-06T00:00:56.462Z","Url","TLP:CLEAR","http://srv69476.seohost.com.pl/public/OX3FLcfYT5VEEms9qTL28kPslAKmji6k","2024-05-06T06:07:28.033Z","http://srv69476.seohost.com.pl/public/OX3FLcfYT5VEEms9qTL28kPslAKmji6k","OpenPhish URL",""
"2024-05-06T00:00:56.549Z","Url","TLP:CLEAR","https://34142.kellyhuddleston.com/","2024-05-06T06:07:28.040Z","https://34142.kellyhuddleston.com/","OpenPhish URL",""
"2024-05-06T00:00:56.816Z","Url","TLP:CLEAR","https://hotvideoustiktok2021.blogspot.sn/","2024-05-06T06:07:28.030Z","https://hotvideoustiktok2021.blogspot.sn/","OpenPhish URL",""
"2024-05-06T00:00:57.008Z","Url","TLP:CLEAR","https://hotvideoustiktok2021.blogspot.co.il/","2024-05-06T06:07:28.031Z","https://hotvideoustiktok2021.blogspot.co.il/","OpenPhish URL",""
"2024-05-06T00:00:57.038Z","Url","TLP:CLEAR","https://hotvideoustiktok2021.blogspot.com.es/","2024-05-06T06:07:28.030Z","https://hotvideoustiktok2021.blogspot.com.es/","OpenPhish URL",""
"2024-05-06T00:00:57.229Z","Url","TLP:CLEAR","http://t7ya-milanoshopiyf.blogspot.sn/","2024-05-06T06:07:28.030Z","http://t7ya-milanoshopiyf.blogspot.sn/","OpenPhish URL",""
"2024-05-06T00:00:57.361Z","Url","TLP:CLEAR","https://t7ya-milanoshopiyf.blogspot.com/","2024-05-06T06:07:28.050Z","https://t7ya-milanoshopiyf.blogspot.com/","OpenPhish URL",""
"2024-05-06T00:00:57.414Z","Url","TLP:CLEAR","http://souaxwaoh.myfreesites.net/","2024-05-06T06:07:28.035Z","http://souaxwaoh.myfreesites.net/","OpenPhish URL",""
"2024-05-06T00:00:57.583Z","Url","TLP:CLEAR","http://smsverificationmms.myfreesites.net/","2024-05-06T06:07:28.049Z","http://smsverificationmms.myfreesites.net/","OpenPhish URL",""
"2024-05-06T00:00:57.686Z","Url","TLP:CLEAR","http://coinbasejslogines.azurewebsites.net/","2024-05-06T06:07:28.045Z","http://coinbasejslogines.azurewebsites.net/","OpenPhish URL",""
"2024-05-06T00:00:57.698Z","Url","TLP:CLEAR","http://3ert41w.fdse.club/","2024-05-06T06:07:28.035Z","http://3ert41w.fdse.club/","OpenPhish URL",""
"2024-05-06T00:00:57.810Z","Url","TLP:CLEAR","http://steamcsgo.vipcentr.ru/","2024-05-06T06:07:28.051Z","http://steamcsgo.vipcentr.ru/","OpenPhish URL",""
"2024-05-06T00:00:57.977Z","Url","TLP:CLEAR","http://new-estne-flix.blogspot.my/","2024-05-06T06:07:28.034Z","http://new-estne-flix.blogspot.my/","OpenPhish URL",""
"2024-05-06T00:00:58.002Z","Url","TLP:CLEAR","https://kyl.bsd.mybluehost.me/n/login","2024-05-06T06:07:28.032Z","https://kyl.bsd.mybluehost.me/n/login","OpenPhish URL",""
"2024-05-06T00:00:58.007Z","Url","TLP:CLEAR","https://new-estne-flix.blogspot.com/","2024-05-06T06:07:28.038Z","https://new-estne-flix.blogspot.com/","OpenPhish URL",""
"2024-05-06T00:00:58.167Z","Url","TLP:CLEAR","http://www.vjdisplay.com.cn/product/2007989067-209573593/Refrigerator_Candy_Bar_Holder_Suction_Cups_Clear_cooler_door_shelf.html","2024-05-06T06:07:28.051Z","http://www.vjdisplay.com.cn/product/2007989067-209573593/Refrigerator_Candy_Bar_Holder_Suction_Cups_Clear_cooler_door_shelf.html","OpenPhish URL",""
"2024-05-06T00:00:58.174Z","Url","TLP:CLEAR","https://www.srv69476.seohost.com.pl/public/2ZuUiQsngJyw0AwWdJNjiNOTD3MJABch","2024-05-06T06:07:28.039Z","https://www.srv69476.seohost.com.pl/public/2ZuUiQsngJyw0AwWdJNjiNOTD3MJABch","OpenPhish URL",""
"2024-05-06T00:00:58.231Z","Url","TLP:CLEAR","http://www.tinyfashion.cn/product/60449402498-802506959/2016_Fashion_Wholesale_Ivory_Black_Awl_Prismatic_Rhombus_Stainless_Steel_Necklace_Jewelry_for_Men.html","2024-05-06T06:07:28.034Z","http://www.tinyfashion.cn/product/60449402498-802506959/2016_Fashion_Wholesale_Ivory_Black_Awl_Prismatic_Rhombus_Stainless_Steel_Necklace_Jewelry_for_Men.html","OpenPhish URL",""
"2024-05-06T00:00:58.411Z","Url","TLP:CLEAR","https://bancolombia-dinamica-web1.brizy.site/","2024-05-06T06:07:28.044Z","https://bancolombia-dinamica-web1.brizy.site/","OpenPhish URL",""
"2024-05-06T00:00:58.412Z","Url","TLP:CLEAR","https://261388.sireneharb.com/","2024-05-06T06:07:28.050Z","https://261388.sireneharb.com/","OpenPhish URL",""
"2024-05-06T00:00:58.428Z","Url","TLP:CLEAR","https://www.locarbcris.com/","2024-05-06T06:07:28.045Z","https://www.locarbcris.com/","OpenPhish URL",""
"2024-05-06T00:00:58.703Z","Url","TLP:CLEAR","https://pireszzzzz.github.io/sitenetflix","2024-05-06T06:07:28.051Z","https://pireszzzzz.github.io/sitenetflix","OpenPhish URL",""
"2024-05-06T00:00:58.705Z","Url","TLP:CLEAR","https://wwfeng.com/","2024-05-06T06:07:28.050Z","https://wwfeng.com/","OpenPhish URL",""
"2024-05-06T00:00:58.770Z","Url","TLP:CLEAR","http://extxtranet-63261.com/","2024-05-06T06:07:28.052Z","http://extxtranet-63261.com/","OpenPhish URL",""
"2024-05-06T00:00:59.037Z","Url","TLP:CLEAR","http://aigptiot.com/a..*@r..*.com","2024-05-06T06:07:28.031Z","http://aigptiot.com/a..*@r..*.com","OpenPhish URL",""
"2024-05-06T00:00:59.038Z","Url","TLP:CLEAR","http://aigptiot.com/t...*@s..**.com","2024-05-06T06:07:28.050Z","http://aigptiot.com/t...*@s..**.com","OpenPhish URL",""
"2024-05-06T00:00:59.049Z","Url","TLP:CLEAR","http://aigptiot.com/w...@s..**.com","2024-05-06T06:07:28.036Z","http://aigptiot.com/w...@s..**.com","OpenPhish URL",""
"2024-05-06T00:00:59.357Z","Url","TLP:CLEAR","https://pizza-cardinale.com/","2024-05-06T06:07:28.040Z","https://pizza-cardinale.com/","OpenPhish URL",""
"2024-05-06T00:00:59.396Z","Url","TLP:CLEAR","https://col.vvg.mybluehost.me/wp-admin/CHFINAL/bb36c/","2024-05-06T06:07:28.037Z","https://col.vvg.mybluehost.me/wp-admin/CHFINAL/bb36c/","OpenPhish URL",""
"2024-05-06T00:00:59.401Z","Url","TLP:CLEAR","http://aigptiot.com/l...@c.**.com","2024-05-06T06:07:28.042Z","http://aigptiot.com/l...@c.**.com","OpenPhish URL",""
"2024-05-06T00:00:59.774Z","Url","TLP:CLEAR","http://aigptiot.com/h.*@p..*.c**.tw","2024-05-06T06:07:28.040Z","http://aigptiot.com/h.*@p..*.c**.tw","OpenPhish URL",""
"2024-05-06T00:00:59.870Z","Url","TLP:CLEAR","http://aigptiot.com/l...*@c..*.c**.cn","2024-05-06T06:07:28.038Z","http://aigptiot.com/l...*@c..*.c**.cn","OpenPhish URL",""
"2024-05-06T00:00:59.874Z","Url","TLP:CLEAR","https://tulibaba.com/","2024-05-06T06:07:28.030Z","https://tulibaba.com/","OpenPhish URL",""
"2024-05-06T00:01:00.121Z","Url","TLP:CLEAR","http://aigptiot.com/g*.m..@h**.com","2024-05-06T06:07:28.034Z","http://aigptiot.com/g*.m..@h**.com","OpenPhish URL",""
"2024-05-06T00:01:00.511Z","Url","TLP:CLEAR","http://aigptiot.com/r...**@p**.a*.ir","2024-05-06T06:07:28.031Z","http://aigptiot.com/r...**@p**.a*.ir","OpenPhish URL",""
"2024-05-06T00:01:00.607Z","Url","TLP:CLEAR","http://aigptiot.com/f...l**@t**.com","2024-05-06T06:07:28.045Z","http://aigptiot.com/f...l**@t**.com","OpenPhish URL",""
"2024-05-06T00:01:00.754Z","Url","TLP:CLEAR","http://aigptiot.com/c........@d**.c**.cn","2024-05-06T06:07:28.044Z","http://aigptiot.com/c........@d**.c**.cn","OpenPhish URL",""
"2024-05-06T00:01:01.018Z","Url","TLP:CLEAR","http://aigptiot.com/g..@s..c**.cn","2024-05-06T06:07:28.038Z","http://aigptiot.com/g..@s..c**.cn","OpenPhish URL",""
"2024-05-06T00:01:01.203Z","Url","TLP:CLEAR","http://aigptiot.com/c..s*@d..**.com","2024-05-06T06:07:28.032Z","http://aigptiot.com/c..s*@d..**.com","OpenPhish URL",""
"2024-05-06T00:01:01.440Z","Url","TLP:CLEAR","http://aigptiot.com/a...@f*.c.**.com","2024-05-06T06:07:28.039Z","http://aigptiot.com/a...@f*.c.**.com","OpenPhish URL",""
"2024-05-06T00:01:02.208Z","Url","TLP:CLEAR","http://aigptiot.com/x.*@d....*.com","2024-05-06T06:07:28.039Z","http://aigptiot.com/x.*@d....*.com","OpenPhish URL",""
"2024-05-06T00:01:02.392Z","Url","TLP:CLEAR","http://aigptiot.com/l..*.e.**@c.*.edu","2024-05-06T06:07:28.039Z","http://aigptiot.com/l..*.e.**@c.*.edu","OpenPhish URL",""
"2024-05-06T00:01:02.658Z","Url","TLP:CLEAR","http://aigptiot.com/l..**@n...*.c**.cn","2024-05-06T06:07:28.038Z","http://aigptiot.com/l..**@n...*.c**.cn","OpenPhish URL",""
"2024-05-06T00:01:03.219Z","Url","TLP:CLEAR","http://aigptiot.com/c...**@c...*.com","2024-05-06T06:07:28.040Z","http://aigptiot.com/c...**@c...*.com","OpenPhish URL",""
"2024-05-06T00:01:03.403Z","Url","TLP:CLEAR","http://aigptiot.com/g.n@k..*.ru","2024-05-06T06:07:28.042Z","http://aigptiot.com/g.n@k..*.ru","OpenPhish URL",""
"2024-05-06T00:01:03.499Z","Url","TLP:CLEAR","http://aigptiot.com/g**.m.**@h**.com","2024-05-06T06:07:28.039Z","http://aigptiot.com/g**.m.**@h**.com","OpenPhish URL",""
"2024-05-06T00:01:03.630Z","Url","TLP:CLEAR","http://aigptiot.com/l...*@t...com","2024-05-06T06:07:28.045Z","http://aigptiot.com/l...*@t...com","OpenPhish URL",""
"2024-05-06T00:01:03.888Z","Url","TLP:CLEAR","http://aigptiot.com/h..*@i..*.com","2024-05-06T06:07:28.039Z","http://aigptiot.com/h..*@i..*.com","OpenPhish URL",""
"2024-05-06T00:01:03.934Z","Url","TLP:CLEAR","http://aigptiot.com/c...@g.**.com","2024-05-06T06:07:28.041Z","http://aigptiot.com/c...@g.**.com","OpenPhish URL",""
"2024-05-06T00:01:03.944Z","Url","TLP:CLEAR","http://aigptiot.com/g..*@s..**.com","2024-05-06T06:07:28.050Z","http://aigptiot.com/g..*@s..**.com","OpenPhish URL",""
"2024-05-06T00:01:04.232Z","Url","TLP:CLEAR","https://tojbjh2.tokena-imapp.com/down/XODUAQx","2024-05-06T06:07:28.040Z","https://tojbjh2.tokena-imapp.com/down/XODUAQx","OpenPhish URL",""
"2024-05-06T00:01:04.318Z","Url","TLP:CLEAR","http://aigptiot.com/y...@s..**.c**.cn","2024-05-06T06:07:28.045Z","http://aigptiot.com/y...@s..**.c**.cn","OpenPhish URL",""
"2024-05-06T00:01:04.327Z","Url","TLP:CLEAR","http://aigptiot.com/d..**@c.....c**.cn","2024-05-06T06:07:28.042Z","http://aigptiot.com/d..**@c.....c**.cn","OpenPhish URL",""
"2024-05-06T00:01:04.581Z","Url","TLP:CLEAR","http://aigptiot.com/a..s.@t**.com","2024-05-06T06:07:28.042Z","http://aigptiot.com/a..s.@t**.com","OpenPhish URL",""
"2024-05-06T00:01:04.616Z","Url","TLP:CLEAR","http://aigptiot.com/z...@y*.g..*.com","2024-05-06T06:07:28.044Z","http://aigptiot.com/z...@y*.g..*.com","OpenPhish URL",""
"2024-05-06T00:01:04.616Z","Url","TLP:CLEAR","http://aigptiot.com/y**.c.*@c..**.com","2024-05-06T06:07:28.037Z","http://aigptiot.com/y**.c.*@c..**.com","OpenPhish URL",""
"2024-05-06T00:01:04.862Z","Url","TLP:CLEAR","http://aigptiot.com/g.*.t.**@h**.se","2024-05-06T06:07:28.030Z","http://aigptiot.com/g.*.t.**@h**.se","OpenPhish URL",""
"2024-05-06T00:01:04.890Z","Url","TLP:CLEAR","http://aigptiot.com/p..h..@m...*.g**.in","2024-05-06T06:07:28.050Z","http://aigptiot.com/p..h..@m...*.g**.in","OpenPhish URL",""
"2024-05-06T00:01:04.902Z","Url","TLP:CLEAR","http://aigptiot.com/h...**@d....*.com","2024-05-06T06:07:28.030Z","http://aigptiot.com/h...**@d....*.com","OpenPhish URL",""
"2024-05-06T00:01:05.231Z","Url","TLP:CLEAR","http://aigptiot.com/l**.x*@d....*.com","2024-05-06T06:07:28.030Z","http://aigptiot.com/l**.x*@d....*.com","OpenPhish URL",""
"2024-05-06T00:01:05.262Z","Url","TLP:CLEAR","http://aigptiot.com/y.*.l.*@s...x.*.e**.cn","2024-05-06T06:07:28.031Z","http://aigptiot.com/y.*.l.*@s...x.*.e**.cn","OpenPhish URL",""
"2024-05-06T00:01:05.297Z","Url","TLP:CLEAR","http://aigptiot.com/s..p...@i...*.com","2024-05-06T06:07:28.030Z","http://aigptiot.com/s..p...@i...*.com","OpenPhish URL",""
"2024-05-06T00:01:05.619Z","Url","TLP:CLEAR","http://aigptiot.com/c...*@l..a*.uk","2024-05-06T06:07:28.044Z","http://aigptiot.com/c...*@l..a*.uk","OpenPhish URL",""
"2024-05-06T00:01:05.620Z","Url","TLP:CLEAR","http://aigptiot.com/t.**@h**.com","2024-05-06T06:07:28.040Z","http://aigptiot.com/t.**@h**.com","OpenPhish URL",""
"2024-05-06T00:01:05.665Z","Url","TLP:CLEAR","http://aigptiot.com/m.*@p...l....nl","2024-05-06T06:07:28.034Z","http://aigptiot.com/m.*@p...l....nl","OpenPhish URL",""
"2024-05-06T00:01:06.022Z","Url","TLP:CLEAR","https://tojbjh2.tokena-imapp.com/down/PTzSqXG","2024-05-06T06:07:28.038Z","https://tojbjh2.tokena-imapp.com/down/PTzSqXG","OpenPhish URL",""
"2024-05-06T00:01:06.100Z","Url","TLP:CLEAR","https://harrisonbrass.com/","2024-05-06T06:07:28.033Z","https://harrisonbrass.com/","OpenPhish URL",""
"2024-05-06T00:01:06.135Z","Url","TLP:CLEAR","https://tojbjh2.tokena-imapp.com/down/TlAEKFs","2024-05-06T06:07:28.039Z","https://tojbjh2.tokena-imapp.com/down/TlAEKFs","OpenPhish URL",""
"2024-05-06T00:01:06.484Z","Url","TLP:CLEAR","http://aigptiot.com/k...*@c..*.com","2024-05-06T06:07:28.037Z","http://aigptiot.com/k...*@c..*.com","OpenPhish URL",""
"2024-05-06T00:01:06.528Z","Url","TLP:CLEAR","https://tojbjh2.tokena-imapp.com/down/TrRuFOv","2024-05-06T06:07:28.045Z","https://tojbjh2.tokena-imapp.com/down/TrRuFOv","OpenPhish URL",""
"2024-05-06T00:01:06.529Z","Url","TLP:CLEAR","https://qu1mosf.tokena-imapp.com/down/rvQpqfH","2024-05-06T06:07:28.044Z","https://qu1mosf.tokena-imapp.com/down/rvQpqfH","OpenPhish URL",""
"2024-05-06T00:01:06.782Z","Url","TLP:CLEAR","http://aigptiot.com/z.**@t**.com","2024-05-06T06:07:28.044Z","http://aigptiot.com/z.**@t**.com","OpenPhish URL",""
"2024-05-06T00:01:06.869Z","Url","TLP:CLEAR","https://tojbjh2.tokena-imapp.com/down/pxzutgY","2024-05-06T06:07:28.037Z","https://tojbjh2.tokena-imapp.com/down/pxzutgY","OpenPhish URL",""
"2024-05-06T00:01:06.938Z","Url","TLP:CLEAR","http://aigptiot.com/k...@b....c**.cn","2024-05-06T06:07:28.031Z","http://aigptiot.com/k...@b....c**.cn","OpenPhish URL",""
"2024-05-06T00:01:07.149Z","Url","TLP:CLEAR","https://tojbjh2.tokena-imapp.com/down/teBIFaj","2024-05-06T06:07:28.051Z","https://tojbjh2.tokena-imapp.com/down/teBIFaj","OpenPhish URL",""
"2024-05-06T00:01:07.235Z","Url","TLP:CLEAR","http://aigptiot.com/a..*@i.*.com","2024-05-06T06:07:28.036Z","http://aigptiot.com/a..*@i.*.com","OpenPhish URL",""
"2024-05-06T00:01:07.266Z","Url","TLP:CLEAR","https://tojbjh2.tokena-imapp.com/down/sCPgcKH","2024-05-06T06:07:28.039Z","https://tojbjh2.tokena-imapp.com/down/sCPgcKH","OpenPhish URL",""
"2024-05-06T00:01:07.455Z","Url","TLP:CLEAR","http://aigptiot.com/h..*@b....com","2024-05-06T06:07:28.050Z","http://aigptiot.com/h..*@b....com","OpenPhish URL",""
"2024-05-06T00:01:07.471Z","Url","TLP:CLEAR","http://aigptiot.com/b..@t...**.de","2024-05-06T06:07:28.032Z","http://aigptiot.com/b..@t...**.de","OpenPhish URL",""
"2024-05-06T00:01:07.573Z","Url","TLP:CLEAR","http://aigptiot.com/x..@h**.com","2024-05-06T06:07:28.051Z","http://aigptiot.com/x..@h**.com","OpenPhish URL",""
"2024-05-06T00:01:07.774Z","Url","TLP:CLEAR","https://tojbjh2.tokena-imapp.com/down/UevYXLV","2024-05-06T06:07:28.035Z","https://tojbjh2.tokena-imapp.com/down/UevYXLV","OpenPhish URL",""
"2024-05-06T00:01:07.786Z","Url","TLP:CLEAR","http://aigptiot.com/y...**@s..**.com","2024-05-06T06:07:28.032Z","http://aigptiot.com/y...**@s..**.com","OpenPhish URL",""
"2024-05-06T00:01:07.836Z","Url","TLP:CLEAR","http://aigptiot.com/c...........@d**.c**.cn","2024-05-06T06:07:28.041Z","http://aigptiot.com/c...........@d**.c**.cn","OpenPhish URL",""
"2024-05-06T00:01:08.180Z","Url","TLP:CLEAR","https://tojbjh2.tokena-imapp.com/down/Bylkpjb","2024-05-06T06:07:28.031Z","https://tojbjh2.tokena-imapp.com/down/Bylkpjb","OpenPhish URL",""
"2024-05-06T00:01:08.192Z","Url","TLP:CLEAR","https://tojbjh2.tokena-imapp.com/down/KnEHmzC","2024-05-06T06:07:28.031Z","https://tojbjh2.tokena-imapp.com/down/KnEHmzC","OpenPhish URL",""
"2024-05-06T00:01:08.296Z","Url","TLP:CLEAR","http://aigptiot.com/m**3mail@b.c","2024-05-06T06:07:28.032Z","http://aigptiot.com/m**3mail@b.c","OpenPhish URL",""
"2024-05-06T00:01:08.773Z","Url","TLP:CLEAR","http://aigptiot.com/s...j*@f.*.c**.cn","2024-05-06T06:07:28.032Z","http://aigptiot.com/s...j*@f.*.c**.cn","OpenPhish URL",""
"2024-05-06T00:01:08.880Z","Url","TLP:CLEAR","http://aigptiot.com/n**.c..*@h**.com","2024-05-06T06:07:28.038Z","http://aigptiot.com/n**.c..*@h**.com","OpenPhish URL",""
"2024-05-06T00:01:08.994Z","Url","TLP:CLEAR","http://aigptiot.com/j..@c..*.c**.cn","2024-05-06T06:07:28.041Z","http://aigptiot.com/j..@c..*.c**.cn","OpenPhish URL",""
"2024-05-06T00:01:09.170Z","Url","TLP:CLEAR","http://aigptiot.com/p.a.**@t...**.ch","2024-05-06T06:07:28.040Z","http://aigptiot.com/p.a.**@t...**.ch","OpenPhish URL",""
"2024-05-06T00:01:09.192Z","Url","TLP:CLEAR","https://col.vvg.mybluehost.me/wp-admin/CHFINAL/24dc5/","2024-05-06T06:07:28.044Z","https://col.vvg.mybluehost.me/wp-admin/CHFINAL/24dc5/","OpenPhish URL",""
"2024-05-06T00:01:09.301Z","Url","TLP:CLEAR","http://aigptiot.com/j..**@c..*.c**.cn","2024-05-06T06:07:28.042Z","http://aigptiot.com/j..**@c..*.c**.cn","OpenPhish URL",""
"2024-05-06T00:01:09.792Z","Url","TLP:CLEAR","http://aigptiot.com/l...**@e.*.com","2024-05-06T06:07:28.036Z","http://aigptiot.com/l...**@e.*.com","OpenPhish URL",""
"2024-05-06T00:01:09.895Z","Url","TLP:CLEAR","http://aigptiot.com/l..**@i...*.com","2024-05-06T06:07:28.038Z","http://aigptiot.com/l..**@i...*.com","OpenPhish URL",""
"2024-05-06T00:01:09.896Z","Url","TLP:CLEAR","http://aigptiot.com/k...@f**.c**.tw","2024-05-06T06:07:28.033Z","http://aigptiot.com/k...@f**.c**.tw","OpenPhish URL",""
"2024-05-06T00:01:10.386Z","Url","TLP:CLEAR","http://aigptiot.com/z...*@a..c**.cn","2024-05-06T06:07:28.042Z","http://aigptiot.com/z...*@a..c**.cn","OpenPhish URL",""
"2024-05-06T00:01:10.879Z","Url","TLP:CLEAR","http://aigptiot.com/w..*.n*@c..**.c**.cn","2024-05-06T06:07:28.034Z","http://aigptiot.com/w..*.n*@c..**.c**.cn","OpenPhish URL",""
"2024-05-06T00:01:10.880Z","Url","TLP:CLEAR","http://aigptiot.com/w...*@t**.com","2024-05-06T06:07:28.045Z","http://aigptiot.com/w...*@t**.com","OpenPhish URL",""
"2024-05-06T00:01:11.306Z","Url","TLP:CLEAR","http://aigptiot.com/x.**@c.*.edu","2024-05-06T06:07:28.030Z","http://aigptiot.com/x.**@c.*.edu","OpenPhish URL",""
"2024-05-06T00:01:11.985Z","Url","TLP:CLEAR","http://aigptiot.com/s...@w**.u..**.de","2024-05-06T06:07:28.051Z","http://aigptiot.com/s...@w**.u..**.de","OpenPhish URL",""
"2024-05-06T00:01:12.483Z","Url","TLP:CLEAR","http://aigptiot.com/k...*.b**@h..**.com","2024-05-06T06:07:28.035Z","http://aigptiot.com/k...*.b**@h..**.com","OpenPhish URL",""
"2024-05-06T00:01:12.506Z","Url","TLP:CLEAR","http://aigptiot.com/y..*@t.*.c**.cn","2024-05-06T06:07:28.036Z","http://aigptiot.com/y..*@t.*.c**.cn","OpenPhish URL",""
"2024-05-06T00:01:13.287Z","Url","TLP:CLEAR","http://aigptiot.com/w...@t**.com","2024-05-06T06:07:28.038Z","http://aigptiot.com/w...@t**.com","OpenPhish URL",""
"2024-05-06T00:01:13.689Z","Url","TLP:CLEAR","http://aigptiot.com/p.**.z.*@t**.com","2024-05-06T06:07:28.052Z","http://aigptiot.com/p.**.z.*@t**.com","OpenPhish URL",""
"2024-05-06T00:01:13.689Z","Url","TLP:CLEAR","http://aigptiot.com/g.@a..c**.cn","2024-05-06T06:07:28.051Z","http://aigptiot.com/g.@a..c**.cn","OpenPhish URL",""
"2024-05-06T00:01:14.086Z","Url","TLP:CLEAR","http://aigptiot.com/l..**@k...**.com","2024-05-06T06:07:28.050Z","http://aigptiot.com/l..**@k...**.com","OpenPhish URL",""
"2024-05-06T00:01:14.882Z","Url","TLP:CLEAR","http://aigptiot.com/j..*.z.*@i.....com","2024-05-06T06:07:28.037Z","http://aigptiot.com/j..*.z.*@i.....com","OpenPhish URL",""
"2024-05-06T00:01:15.511Z","Url","TLP:CLEAR","http://aigptiot.com/t...*@c..*.c**.cn","2024-05-06T06:07:28.051Z","http://aigptiot.com/t...*@c..*.c**.cn","OpenPhish URL",""
"2024-05-06T00:01:15.511Z","Url","TLP:CLEAR","http://aigptiot.com/s*.s.*@h**.com","2024-05-06T06:07:28.034Z","http://aigptiot.com/s*.s.*@h**.com","OpenPhish URL",""
"2024-05-06T00:01:16.909Z","Url","TLP:CLEAR","http://aigptiot.com/s..r.**@h**.com","2024-05-06T06:07:28.035Z","http://aigptiot.com/s..r.**@h**.com","OpenPhish URL",""
"2024-05-06T00:01:17.652Z","Url","TLP:CLEAR","http://aigptiot.com/v...*.s@h..**.com","2024-05-06T06:07:28.040Z","http://aigptiot.com/v...*.s@h..**.com","OpenPhish URL",""
"2024-05-06T00:01:17.652Z","Url","TLP:CLEAR","http://aigptiot.com/y..y..@i...*.com","2024-05-06T06:07:28.045Z","http://aigptiot.com/y..y..@i...*.com","OpenPhish URL",""
"2024-05-06T00:01:18.930Z","Url","TLP:CLEAR","http://aigptiot.com/h....*@b....com","2024-05-06T06:07:28.030Z","http://aigptiot.com/h....*@b....com","OpenPhish URL",""
"2024-05-06T00:01:18.943Z","Url","TLP:CLEAR","http://aigptiot.com/t...@t.*.c**.cn","2024-05-06T06:07:28.040Z","http://aigptiot.com/t...@t.*.c**.cn","OpenPhish URL",""
"2024-05-06T00:01:18.943Z","Url","TLP:CLEAR","http://aigptiot.com/c*.s.@j.*.c**.cn","2024-05-06T06:07:28.042Z","http://aigptiot.com/c*.s.@j.*.c**.cn","OpenPhish URL",""
"2024-05-06T00:01:19.769Z","Url","TLP:CLEAR","http://aigptiot.com/l..**@l..**.com","2024-05-06T06:07:28.030Z","http://aigptiot.com/l..**@l..**.com","OpenPhish URL",""
"2024-05-06T00:01:19.773Z","Url","TLP:CLEAR","http://aigptiot.com/k..*@r..*.com","2024-05-06T06:07:28.045Z","http://aigptiot.com/k..*@r..*.com","OpenPhish URL",""
"2024-05-06T00:01:19.780Z","Url","TLP:CLEAR","http://aigptiot.com/j..**@y...com","2024-05-06T06:07:28.032Z","http://aigptiot.com/j..**@y...com","OpenPhish URL",""
"2024-05-06T00:01:20.275Z","Url","TLP:CLEAR","http://aigptiot.com/j.**.l*@m..*.c**.cn","2024-05-06T06:07:28.033Z","http://aigptiot.com/j.**.l*@m..*.c**.cn","OpenPhish URL",""
"2024-05-06T00:01:20.473Z","Url","TLP:CLEAR","https://nagasaisambhana.github.io/Netflix-Clone","2024-05-06T06:07:28.040Z","https://nagasaisambhana.github.io/Netflix-Clone","OpenPhish URL",""
"2024-05-06T00:01:20.544Z","Url","TLP:CLEAR","http://aigptiot.com/k...**@k..*.com","2024-05-06T06:07:28.039Z","http://aigptiot.com/k...**@k..*.com","OpenPhish URL",""
"2024-05-06T00:01:21.801Z","Url","TLP:CLEAR","http://aigptiot.com/x..*@g..*.com","2024-05-06T06:07:28.037Z","http://aigptiot.com/x..*@g..*.com","OpenPhish URL",""
"2024-05-06T00:01:21.813Z","Url","TLP:CLEAR","http://aigptiot.com/s...f..@h...**.de","2024-05-06T06:07:28.037Z","http://aigptiot.com/s...f..@h...**.de","OpenPhish URL",""
"2024-05-06T00:01:21.864Z","Url","TLP:CLEAR","http://aigptiot.com/a..**@z..*.c**.cn","2024-05-06T06:07:28.052Z","http://aigptiot.com/a..**@z..*.c**.cn","OpenPhish URL",""
"2024-05-06T00:01:22.270Z","Url","TLP:CLEAR","http://aigptiot.com/z...**@j..c**.cn","2024-05-06T06:07:28.042Z","http://aigptiot.com/z...**@j..c**.cn","OpenPhish URL",""
"2024-05-06T00:01:22.307Z","Url","TLP:CLEAR","http://aigptiot.com/k..**@a.**.c**.cn","2024-05-06T06:07:28.051Z","http://aigptiot.com/k..**@a.**.c**.cn","OpenPhish URL",""
"2024-05-06T00:01:22.382Z","Url","TLP:CLEAR","http://aigptiot.com/s.**.b.@s..**.com","2024-05-06T06:07:28.034Z","http://aigptiot.com/s.**.b.@s..**.com","OpenPhish URL",""
